food,Caloric_Value,Fat_Density,Saturated_Fats_Density,Monounsaturated_Fats_Density,Polyunsaturated_Fats_Density,Carbohydrates_Density,Sugars_Density,Protein_Density,Dietary_Fiber_Density,Cholesterol_Density,Sodium_Density,Water_Density,Vitamin_A_Density,Vitamin_B1_Density,Vitamin_B11_Density,Vitamin_B12_Density,Vitamin_B2_Density,Vitamin_B3_Density,Vitamin_B5_Density,Vitamin_B6_Density,Vitamin_C_Density,Vitamin_D_Density,Vitamin_E_Density,Vitamin_K_Density,Calcium_Density,Copper_Density,Iron_Density,Magnesium_Density,Manganese_Density,Phosphorus_Density,Potassium_Density,Selenium_Density,Zinc_Density,Nutrition_Density_Density,Health_Label
chicken spread,88,0.11136363636363637,0.020454545454545454,0.030681818181818185,0.014772727272727272,0.026136363636363635,0.003409090909090909,0.11477272727272726,0.002272727272727273,0.3568181818181818,0.004545454545454546,0.3647727272727273,0.0008636363636363636,0.0006818181818181818,0.0005454545454545455,0.0007272727272727273,3.409090909090909e-05,0.017045454545454544,0.002272727272727273,0.00018181818181818183,0.0,0.0,0.0,0.0,0.10227272727272728,0.0005568181818181819,0.005681818181818182,0.07613636363636364,0.0009431818181818183,0.5659090909090909,0.6749999999999999,0.00032954545454545454,0.006818181818181818,0.3633181818181818,Healthy
cheese spread,708,0.09689265536723163,0.061016949152542375,0.027401129943502824,0.0035310734463276836,0.011864406779661017,0.011864406779661017,0.02401129943502825,0.0,0.3050847457627119,0.001694915254237288,0.19830508474576272,0.0009887005649717514,0.0001002824858757062,3.813559322033898e-05,1.5536723163841806e-05,0.0007062146892655367,0.0032485875706214687,0.0,7.203389830508474e-05,0.0,0.00012853107344632767,0.0025423728813559325,0.0001384180790960452,0.24067796610169492,2.824858757062147e-05,0.0038135593220338985,0.02033898305084746,0.0,0.30847457627118646,0.37966101694915255,9.180790960451978e-05,0.001694915254237288,0.37824858757062146,Unhealthy
tahini,86,0.08372093023255814,0.011627906976744186,0.031395348837209305,0.037209302325581395,0.04534883720930232,0.0,0.031395348837209305,0.01627906976744186,0.0,0.0011395348837209302,0.005813953488372093,0.0,0.002325581395348837,0.00039534883720930233,0.0,0.001,0.010465116279069767,0.0011627906976744186,0.00041860465116279067,0.0,0.0,0.0,0.0,0.7325581395348837,0.002325581395348837,0.004651162790697674,0.16744186046511628,0.002325581395348837,1.3116279069767443,0.7220930232558139,0.0,0.00813953488372093,0.913953488372093,Healthy
orange marmalade,49,0.0,0.0,0.0,0.0,0.27142857142857146,0.24489795918367346,0.00028571428571428574,0.0020408163265306124,0.0,0.00032653061224489796,0.1346938775510204,0.0,0.002,0.0012244897959183673,0.0,0.001530612244897959,0.001326530612244898,0.0005714285714285715,0.0009387755102040817,0.02040816326530612,0.0,0.0018163265306122447,0.0,0.15510204081632653,0.0015510204081632653,0.0010816326530612244,0.00816326530612245,0.0011224489795918367,0.0163265306122449,0.1510204081632653,0.001163265306122449,0.0009387755102040817,0.45140816326530614,Unhealthy
american cheese spread,46,0.07391304347826087,0.04565217391304348,0.021739130434782608,0.0013478260869565217,0.03043478260869565,0.02608695652173913,0.05652173913043478,0.0,0.19130434782608696,0.006521739130434782,0.16521739130434782,0.0009347826086956521,0.00026086956521739134,0.0014347826086956522,0.00047826086956521735,0.0016521739130434781,0.0019347826086956522,0.002173913043478261,0.0018695652173913043,0.0,0.00030434782608695655,0.00047826086956521735,0.001,1.9543478260869567,0.0013260869565217392,0.0017173913043478262,0.09999999999999999,0.0013478260869565217,3.0434782608695654,0.841304347826087,0.0011304347826086956,0.008695652173913044,2.1164565217391305,Unhealthy
apricot jam,48,0.00020833333333333335,0.000875,0.0,0.0,0.26875,0.18125,0.0020833333333333333,0.0009166666666666666,0.0,8.333333333333333e-05,0.14375000000000002,0.0,0.0,0.0003541666666666667,0.0,0.0011041666666666667,0.002,0.0018124999999999999,0.0014166666666666668,0.0375,0.0,0.001,0.0,0.08333333333333333,0.0014583333333333334,0.0013750000000000001,0.016666666666666666,0.0020625,0.012499999999999999,0.32083333333333336,0.00018749999999999998,0.0012916666666666667,0.39395833333333335,Unhealthy
chunky peanut butter,94,0.0851063829787234,0.01276595744680851,0.039361702127659576,0.02340425531914894,0.03723404255319149,0.013829787234042554,0.04042553191489361,0.013829787234042554,0.0,0.00031914893617021275,0.002127659574468085,0.0,0.00019148936170212765,0.001,0.0,0.00013829787234042552,0.02340425531914894,0.002127659574468085,0.0007659574468085106,0.0,0.0,0.010638297872340425,0.00017021276595744682,0.07659574468085106,2.1276595744680852e-05,0.0031914893617021275,0.2723404255319149,0.0031914893617021275,0.5425531914893617,1.2680851063829788,0.0004787234042553191,0.00425531914893617,0.25638297872340426,Healthy
ham and cheese spread,37,0.07567567567567567,0.03513513513513514,0.02972972972972973,0.005405405405405406,0.008108108108108109,0.0,0.06486486486486487,0.0,0.24864864864864863,0.005405405405405406,0.24054054054054055,0.0008108108108108108,0.0,0.0025405405405405407,0.000945945945945946,0.001783783783783784,0.008108108108108109,0.0026486486486486487,0.0011081081081081082,0.0,0.0,0.0,0.0,0.8810810810810811,0.002351351351351351,0.002702702702702703,0.07297297297297298,0.0017027027027027026,2.0081081081081082,0.6567567567567568,0.0017567567567567568,0.008108108108108109,1.0334594594594595,Healthy
chicken and rice casserole homade,27,0.037037037037037035,0.0,0.0,0.0,0.08888888888888889,0.0,0.07407407407407407,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2111111111111111,Healthy
picnic loaf,65,0.07230769230769231,0.026153846153846153,0.03384615384615385,0.007692307692307693,0.02,0.0,0.06461538461538462,0.0,0.16307692307692306,0.004615384615384615,0.25999999999999995,0.0,0.0015384615384615385,7.692307692307693e-05,6.153846153846154e-05,0.00015384615384615385,0.00923076923076923,0.003076923076923077,0.001276923076923077,0.0,0.0003846153846153846,0.0,0.0,0.20307692307692307,0.0012,0.004615384615384615,0.06461538461538462,0.0014461538461538461,0.5384615384615384,1.1507692307692308,0.0003846153846153846,0.00923076923076923,0.3646153846153846,Healthy
corn tamale,309,0.038834951456310676,0.01423948220064725,0.012944983818770227,0.008414239482200648,0.14336569579288025,0.039805825242718446,0.018770226537216828,0.01715210355987055,0.0,0.0016181229773462784,0.32944983818770224,0.0,0.00031715210355987055,0.0,0.0,7.44336569579288e-05,0.007119741100323625,0.001941747572815534,0.000970873786407767,0.0,0.0,0.0022653721682847896,0.00016828478964401293,0.12880258899676375,6.472491909385113e-05,0.002912621359223301,0.15566343042071198,0.0012944983818770227,0.49967637540453075,0.9993527508090615,0.00024271844660194174,0.003236245954692557,0.3498381877022654,Healthy
baked potato with cheese sauce bacon,451,0.05742793791574279,0.022394678492239466,0.021507760532150776,0.010643015521064302,0.09844789356984479,0.0,0.04079822616407982,0.0,0.06629711751662971,0.0022172949002217295,0.4310421286031042,0.0004434589800443459,0.0006651884700665188,2.4390243902439022e-05,1.5521064301552106e-05,0.0004434589800443459,0.008869179600886918,0.0028824833702882483,0.0015521064301552106,0.06363636363636363,0.0,0.0,0.0,0.6829268292682927,0.0013303769401330377,0.006873614190687362,0.152549889135255,0.0011086474501108647,0.7689578713968959,2.612195121951219,2.2172949002217295e-05,0.004878048780487805,0.9505543237250554,Unhealthy
chinese egg roll,223,0.04753363228699552,0.008520179372197309,0.01210762331838565,0.02242152466367713,0.10896860986547086,0.0,0.033183856502242155,0.01031390134529148,0.06367713004484304,0.0017937219730941704,0.20179372197309417,0.0,0.0004484304932735426,0.0,0.0003542600896860987,4.484304932735426e-06,0.010762331838565021,0.0013452914798206277,0.0004484304932735426,0.0,0.0,0.0,0.0002959641255605381,0.15964125560538117,0.0004484304932735426,0.005829596412556054,0.07174887892376682,0.0008968609865470852,0.33946188340807176,0.6587443946188342,0.0,0.0026905829596412553,0.3654708520179372,Healthy
butter croissant,231,0.05194805194805195,0.02857142857142857,0.01341991341991342,0.0025974025974025974,0.112987012987013,0.027705627705627706,0.02034632034632035,0.006493506493506494,0.16536796536796539,0.0008658008658008658,0.05714285714285714,0.0004329004329004329,0.0008658008658008658,9.090909090909092e-05,0.00039826839826839826,0.0004329004329004329,0.005194805194805195,0.0021645021645021645,0.00041125541125541126,0.0004329004329004329,0.0,0.0021645021645021645,9.523809523809523e-05,0.09134199134199135,0.0003030303030303031,0.005194805194805195,0.03939393939393939,0.0008658008658008658,0.2593073593073593,0.29134199134199135,0.00023376623376623377,0.0017316017316017316,0.28917748917748914,Unhealthy
enchilada with cheese beef,323,0.05448916408668731,0.02786377708978328,0.018885448916408667,0.004334365325077399,0.09442724458204334,0.0,0.0368421052631579,0.0,0.12476780185758513,0.004024767801857585,0.3975232198142415,4.953560371517028e-05,0.00017337461300309597,0.00023219814241486067,0.00011145510835913312,0.001238390092879257,0.007739938080495356,0.004334365325077399,0.0009287925696594427,0.004024767801857585,0.0,0.0,0.0,0.7074303405572755,0.0015479876160990713,0.009597523219814242,0.25572755417956655,0.0018575851393188853,0.5170278637770898,1.7773993808049535,0.00028482972136222907,0.008359133126934985,0.9069133126934984,Unhealthy
corned beef hash with potatoes,387,0.06253229974160207,0.02635658914728682,0.03204134366925065,0.0018087855297157622,0.056589147286821705,0.0020671834625323,0.05322997416020672,0.006718346253229974,0.19509043927648578,0.002583979328165375,0.4289405684754522,0.0,0.000516795865633075,3.359173126614987e-05,0.00016020671834625323,0.0002583979328165375,0.009560723514211887,0.002583979328165375,0.0012919896640826874,0.005426356589147287,0.0,0.00014728682170542636,4.392764857881137e-05,0.11576227390180878,0.0,0.006201550387596899,0.079328165374677,0.000516795865633075,0.3416020671834625,1.0488372093023255,8.785529715762275e-05,0.008527131782945736,0.3064599483204134,Unhealthy
biscuit with egg cheese bacon,436,0.05802752293577982,0.0194954128440367,0.0268348623853211,0.006422018348623853,0.0811926605504587,0.005733944954128441,0.03990825688073394,0.0006880733944954128,0.5520642201834862,0.002752293577981651,0.14288990825688072,0.00022935779816513763,0.0009174311926605505,0.00022247706422018348,0.0001536697247706422,0.0009174311926605505,0.0077981651376146785,0.002522935779816514,0.00045871559633027525,0.0,0.00021788990825688073,0.0034403669724770644,0.00022477064220183487,0.34266055045871563,0.0009174311926605505,0.0052752293577981646,0.05,0.00045871559633027525,1.2073394495412844,0.43577981651376146,0.00019954128440366972,0.003669724770642202,0.5279816513761467,Healthy
bagel with ham egg cheese,483,0.038302277432712216,0.016356107660455487,0.011801242236024845,0.0068322981366459624,0.10848861283643892,0.014492753623188406,0.05527950310559006,0.0008281573498964803,0.5022774327122153,0.0026915113871635614,0.1836438923395445,0.00041407867494824016,0.0014492753623188404,0.00020703933747412008,9.937888198757764e-05,0.0012422360248447205,0.012422360248447204,0.0028985507246376808,0.00020703933747412008,0.0,2.070393374741201e-06,0.002484472049689441,3.7267080745341614e-05,0.38364389233954455,0.0008281573498964803,0.008488612836438923,0.08302277432712216,0.0008281573498964803,0.8225672877846791,0.5418219461697722,0.00020289855072463768,0.004968944099378882,0.5954451345755694,Healthy
quesadilla with chicken,529,0.05198487712665406,0.02098298676748582,0.012854442344045367,0.01398865784499055,0.08185255198487712,0.006427221172022684,0.05122873345935728,0.0058601134215500944,0.12589792060491492,0.002457466918714556,0.1449905482041588,0.0001890359168241966,0.0007561436672967864,0.0001379962192816635,2.2684310018903593e-05,0.0005671077504725897,0.01436672967863894,0.0,0.0001890359168241966,0.0003780718336483932,0.0001890359168241966,0.000945179584120983,5.6710775047258974e-05,0.9153119092627598,0.0001890359168241966,0.0060491493383742915,0.08506616257088846,0.000945179584120983,1.0650283553875235,0.6226843100189036,4.725897920604915e-05,0.004914933837429112,1.1128544423440454,Unhealthy
corn rice,110,0.002727272727272727,0.00018181818181818183,0.0,0.0009090909090909091,0.2290909090909091,0.02727272727272727,0.016363636363636365,0.0036363636363636364,0.0,0.0018181818181818182,0.01,0.0018181818181818182,0.016363636363636365,0.0,0.0,0.01,0.07818181818181817,6.363636363636364e-05,0.015454545454545453,0.10181818181818181,0.0,0.0003181818181818182,0.0,0.026363636363636363,0.00011818181818181818,0.09,0.05,0.0018181818181818182,0.20272727272727273,0.2772727272727273,0.0003909090909090909,0.02,0.4718181818181818,Healthy
kung pao chicken,779,0.054172015404364574,0.010526315789473684,0.016816431322207958,0.02336328626444159,0.05327342747111682,0.023491655969191273,0.07573812580231065,0.011681643132220795,0.20154043645699615,0.0030808729139922978,0.5798459563543004,0.0,0.00025673940949935817,0.0,4.364569961489089e-05,0.0003851091142490372,0.021437740693196403,0.0038510911424903724,0.0019255455712451862,0.05507060333761232,0.0,0.007958921694480103,1.540436456996149e-05,0.15507060333761233,0.0005134788189987163,0.005905006418485237,0.18613607188703465,0.0019255455712451862,0.7288831835686778,1.6902439024390246,0.00012451861360718872,0.005776636713735558,0.41091142490372273,Healthy
beef empanada,298,0.05469798657718121,0.015436241610738253,0.021140939597315434,0.012751677852348993,0.09328859060402685,0.005369127516778524,0.03389261744966443,0.006040268456375839,0.07751677852348994,0.001342281879194631,0.11208053691275167,0.0,0.0006711409395973155,0.0,0.00031543624161073825,0.0006711409395973155,0.014093959731543624,0.001342281879194631,0.00033557046979865775,0.0,0.0,0.002013422818791946,0.00024161073825503353,0.059731543624161075,0.00017114093959731542,0.008053691275167784,0.06275167785234899,0.0006711409395973155,0.30771812080536914,0.5674496644295302,0.00012416107382550335,0.005704697986577181,0.2557046979865772,Healthy
frijoles with cheese,225,0.034666666666666665,0.01822222222222222,0.011555555555555557,0.003111111111111111,0.12755555555555556,0.0,0.050666666666666665,0.0,0.16311111111111112,0.004,0.512888888888889,3.555555555555555e-05,0.00044444444444444447,0.00044444444444444447,0.0003777777777777778,0.0013333333333333333,0.006666666666666667,0.00488888888888889,0.0008888888888888889,0.006666666666666667,0.0,0.0,0.0,0.8386666666666667,0.0013333333333333333,0.00977777777777778,0.3786666666666667,0.0022222222222222222,0.7795555555555556,2.6866666666666665,5.7777777777777776e-05,0.007555555555555555,1.0680222222222222,Healthy
burrito with beef,285,0.028421052631578948,0.0059649122807017545,0.0059649122807017545,0.014035087719298246,0.15403508771929825,0.0143859649122807,0.03192982456140351,0.015438596491228071,0.00912280701754386,0.0017543859649122807,0.23087719298245613,0.0001263157894736842,0.0001263157894736842,0.0014035087719298247,0.0007017543859649123,8.070175438596491e-05,0.0007017543859649123,0.011228070175438597,0.00631578947368421,0.00035087719298245617,0.0014035087719298247,0.0,0.0017543859649122807,0.00014736842105263158,0.23543859649122806,0.0007017543859649123,0.011228070175438597,0.14035087719298245,0.0017543859649122807,0.5294736842105263,0.9505263157894736,7.017543859649123e-06,0.23119298245614034,Healthy
crispy chicken sandwich,350,0.05028571428571429,0.009428571428571429,0.011428571428571429,0.024,0.09485714285714286,0.011142857142857142,0.04228571428571429,0.0,0.0,0.002,0.16542857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13314285714285715,0.00025714285714285715,0.0054285714285714284,0.072,0.0008571428571428571,0.6551428571428571,0.666,0.0,0.002,0.32599999999999996,Healthy
enchilada with cheese,374,0.06764705882352941,0.03074866310160428,0.017112299465240642,0.010160427807486631,0.05668449197860962,0.009625668449197862,0.041176470588235294,0.006951871657754011,0.1537433155080214,0.0018716577540106951,0.19197860962566843,0.0018716577540106951,0.0008021390374331551,0.0002165775401069519,0.00019518716577540107,9.625668449197861e-05,0.0008021390374331551,0.0024064171122994654,0.0034759358288770055,0.0005347593582887701,0.0021390374331550803,0.0,0.004812834224598931,0.0,1.1502673796791443,0.0005347593582887701,0.0024064171122994654,0.10614973262032086,0.0005347593582887701,0.9818181818181818,0.5128342245989305,8.021390374331551e-05,0.17540106951871656,Unhealthy
pork egg roll,189,0.032275132275132276,0.0068783068783068784,0.010582010582010581,0.011111111111111112,0.1328042328042328,0.023809523809523808,0.044444444444444446,0.009523809523809525,0.06296296296296297,0.0015873015873015873,0.2306878306878307,0.0,0.0010582010582010583,0.00010052910052910053,0.0003756613756613756,0.00012169312169312169,0.010052910052910053,0.0021164021164021165,0.0005291005291005291,0.13174603174603175,0.00044973544973544977,0.0010582010582010583,0.00033862433862433863,0.1529100529100529,0.00012698412698412698,0.0068783068783068784,0.08994708994708994,0.0015873015873015873,0.40952380952380957,0.9534391534391534,0.0003756613756613756,0.004232804232804233,0.5105820105820106,Healthy
corn on the cob with butter,155,0.02193548387096774,0.01032258064516129,0.0064516129032258064,0.003870967741935484,0.20580645161290323,0.0,0.02903225806451613,0.0,0.03741935483870967,0.00036129032258064514,0.6787096774193548,2.5806451612903226e-05,0.0012903225806451613,0.00029032258064516127,0.0,0.0006451612903225806,0.014193548387096775,0.0025806451612903226,0.001935483870967742,0.044516129032258066,0.0,0.0,0.0,0.02838709677419355,0.0,0.005806451612903226,0.26387096774193547,0.0,0.6967741935483871,2.3174193548387096,0.00021935483870967745,0.005806451612903226,0.3359870967741936,Healthy
